Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
220	22.03	0.91	157078	44	93.50
215	21.53	0.91	159107	44	93.09
219	21.91	0.91	157532	44	93.49
196	19.67	0.85	164341	44	92.60
178	17.87	0.78	167335	45	92.31
156	15.68	0.77	168236	45	92.00
135	13.58	0.73	170716	44	91.25
135	13.56	0.73	172458	44	91.32
136	13.62	0.73	172855	44	91.19
135	13.55	0.73	172189	44	91.22
134	13.46	0.73	171537	44	91.27
135	13.49	0.73	121178	44	91.25
